"description","assist","player","result","periodTime","totalTime","xx","yy"
"2 punti sbagliato","","Tomislav Zubcic","missed",542,542,585,168
"2 punti sbagliato","","Tomislav Zubcic","missed",542,542,630,84
"3 punti sbagliato","","Kyle Wiltjer","missed",552,552,1140,868
"3 punti sbagliato","","Tomislav Zubcic","missed",564,564,285,728
"2 punti sbagliato","","Alex O'Connell","missed",599,599,855,224
"2 punti segnato","","Kyle Wiltjer","made",599,599,855,224
"2 punti sbagliato","","Tyler Ennis","missed",11,611,855,168
"3 punti segnato","Tyler Ennis","Jacob Pullen","made",19,619,1365,504
"2 punti segnato","Andrea De Nicolao","Mfiondu Kabengele","made",39,639,1125,168
"2 punti segnato","","Tyler Ennis","made",52,652,1035,336
"3 punti segnato","Max Heidegger","Alex O'Connell","made",66,666,45,112
"3 punti sbagliato","","Alex O'Connell","missed",140,740,690,896
"2 punti sbagliato","","Tyler Ennis","missed",148,748,900,84
"2 punti segnato","Tyler Ennis","Michal Sokolowski","made",153,753,705,56
"2 punti segnato","Alex O'Connell","Amedeo Tessitori","made",174,774,780,56
"3 punti segnato","","Jacob Pullen","made",196,796,765,896
"2 punti sbagliato","","Kyle Wiltjer","missed",219,819,240,224
"2 punti sbagliato","","Michal Sokolowski","missed",236,836,780,280
"2 punti segnato","","Tomislav Zubcic","made",236,836,780,280
"2 punti sbagliato","","Aamir Simms","missed",259,859,855,84
"3 punti sbagliato","","Aamir Simms","missed",264,864,945,924
"2 punti segnato","Tyler Ennis","Tariq Owens","made",272,872,705,140
"3 punti segnato","Aamir Simms","Davide Casarin","made",290,890,315,812
"3 punti sbagliato","","Tyler Ennis","missed",301,901,1155,784
"3 punti sbagliato","","Aamir Simms","missed",307,907,45,336
"2 punti segnato","","Mfiondu Kabengele","made",307,907,45,336
"3 punti sbagliato","","Alessandro Lever","missed",342,942,300,756
"2 punti segnato","","Alessandro Lever","made",374,974,705,168
"2 punti segnato","","Aamir Simms","made",393,993,585,168
"3 punti sbagliato","","Giovanni De Nicolao","missed",413,1013,30,84
"3 punti segnato","Rayjon Tucker","Marco Spissu","made",418,1018,885,924
"3 punti segnato","Rayjon Tucker","Mfiondu Kabengele","made",427,1027,1050,812
"3 punti sbagliato","","Jacob Pullen","missed",433,1033,1005,840
"2 punti segnato","","Tyler Ennis","made",477,1077,780,224
"3 punti segnato","Marco Spissu","Aamir Simms","made",496,1096,975,896
"2 punti segnato","","Tyler Ennis","made",505,1105,720,28
"2 punti segnato","","Rayjon Tucker","made",525,1125,375,140
"2 punti sbagliato","","Giovanni De Nicolao","missed",540,1140,900,168
"2 punti sbagliato","","Jacob Pullen","missed",547,1147,780,56
"2 punti segnato","","Giovanni De Nicolao","made",547,1147,780,56
"2 punti sbagliato","","Mfiondu Kabengele","missed",575,1175,1125,252
"2 punti sbagliato","","Jacob Pullen","missed",597,1197,780,700
"2 punti segnato","","Aamir Simms","made",25,1225,675,420
"2 punti sbagliato","","Markel Brown","missed",34,1234,765,504
"3 punti sbagliato","","Rayjon Tucker","missed",46,1246,495,868
"3 punti segnato","Michal Sokolowski","Tariq Owens","made",72,1272,810,868
"2 punti segnato","Max Heidegger","Mfiondu Kabengele","made",88,1288,645,84
"3 punti segnato","Tyler Ennis","Markel Brown","made",100,1300,390,756
"3 punti sbagliato","","Michal Sokolowski","missed",128,1328,1335,616
"3 punti sbagliato","","Jacob Pullen","missed",155,1355,1215,700
"3 punti sbagliato","","Markel Brown","missed",173,1373,1035,840
"2 punti segnato","Aamir Simms","Mfiondu Kabengele","made",185,1385,765,56
"2 punti segnato","Tyler Ennis","Tariq Owens","made",199,1399,615,224
"3 punti sbagliato","","Max Heidegger","missed",224,1424,825,868
"2 punti segnato","","Tyler Ennis","made",224,1424,735,252
"3 punti segnato","","Marco Spissu","made",248,1448,180,644
"2 punti segnato","Marco Spissu","Aamir Simms","made",267,1467,810,168
"2 punti sbagliato","","Jacob Pullen","missed",280,1480,765,616
"3 punti segnato","","Kyle Wiltjer","made",295,1495,645,896
"3 punti sbagliato","","Markel Brown","missed",312,1512,1440,364
"3 punti sbagliato","","Michal Sokolowski","missed",320,1520,360,812
"3 punti sbagliato","","Tomislav Zubcic","missed",331,1531,555,840
"2 punti segnato","Jacob Pullen","Tyler Ennis","made",354,1554,780,56
"3 punti segnato","Marco Spissu","Kyle Wiltjer","made",377,1577,795,896
"2 punti segnato","","Giovanni De Nicolao","made",404,1604,795,84
"2 punti segnato","","Tyler Ennis","made",447,1647,NA,NA
"3 punti sbagliato","","Michal Sokolowski","missed",477,1677,75,448
"2 punti sbagliato","","Aamir Simms","missed",489,1689,1020,448
"3 punti sbagliato","","Kyle Wiltjer","missed",525,1725,105,532
"3 punti sbagliato","","Tyler Ennis","missed",533,1733,225,672
"3 punti segnato","Max Heidegger","Kyle Wiltjer","made",549,1749,15,196
"3 punti sbagliato","","Tomislav Zubcic","missed",567,1767,255,644
"3 punti sbagliato","","Michal Sokolowski","missed",584,1784,765,1008
"2 punti sbagliato","","Aamir Simms","missed",10,1810,885,140
"3 punti sbagliato","","Kyle Wiltjer","missed",28,1828,195,672
"3 punti sbagliato","","Aamir Simms","missed",56,1856,210,756
"2 punti segnato","Markel Brown","Michal Sokolowski","made",84,1884,735,140
"2 punti sbagliato","","Kyle Wiltjer","missed",100,1900,465,168
"3 punti sbagliato","","Jacob Pullen","missed",111,1911,975,924
"2 punti segnato","","Aamir Simms","made",129,1929,690,140
"3 punti segnato","","Markel Brown","made",146,1946,1170,756
"3 punti segnato","Jacob Pullen","Tyler Ennis","made",171,1971,1410,504
"3 punti sbagliato","","Markel Brown","missed",198,1998,1335,616
"2 punti segnato","Max Heidegger","Aamir Simms","made",216,2016,750,84
"3 punti sbagliato","","Tyler Ennis","missed",236,2036,735,896
"3 punti sbagliato","","Marco Spissu","missed",259,2059,315,812
"3 punti segnato","Giovanni De Nicolao","Jacob Pullen","made",282,2082,330,784
"3 punti sbagliato","","Rayjon Tucker","missed",307,2107,975,896
"3 punti sbagliato","","Markel Brown","missed",315,2115,1470,56
"2 punti segnato","Max Heidegger","Davide Casarin","made",329,2129,870,84
"3 punti sbagliato","","Jacob Pullen","missed",341,2141,510,896
"3 punti sbagliato","","Max Heidegger","missed",352,2152,1395,588
"3 punti sbagliato","","Michal Sokolowski","missed",372,2172,1470,308
"2 punti segnato","Giovanni De Nicolao","Tomislav Zubcic","made",392,2192,855,56
"2 punti segnato","","Rayjon Tucker","made",419,2219,690,476
"3 punti sbagliato","","Markel Brown","missed",440,2240,1335,588
"2 punti segnato","Kyle Wiltjer","Rayjon Tucker","made",455,2255,765,140
"3 punti sbagliato","","Jacob Pullen","missed",471,2271,795,924
"2 punti segnato","","Kyle Wiltjer","made",503,2303,720,140
"2 punti segnato","Markel Brown","Michal Sokolowski","made",510,2310,690,84
"2 punti segnato","","Rayjon Tucker","made",535,2335,645,196
"3 punti segnato","Michal Sokolowski","Jacob Pullen","made",545,2345,1290,700
"3 punti sbagliato","","Kyle Wiltjer","missed",569,2369,315,812
"3 punti sbagliato","","Tomislav Zubcic","missed",589,2389,45,196
"3 punti sbagliato","","Tyler Ennis","missed",599,2399,1095,784
"3 punti sbagliato","","Davide Alviti","missed",14,14,1245,812
"2 punti sbagliato","","Shavon Shields","missed",29,29,810,196
"2 punti segnato","Kamar Baldwin","Paul Stephan Biligha","made",36,36,765,140
"2 punti segnato","Shabazz Napier","Nikola Mirotic","made",59,59,825,196
"2 punti segnato","","Stefano Tonut","made",81,81,735,224
"3 punti segnato","","Kamar Baldwin","made",100,100,345,812
"2 punti segnato","Stefano Tonut","Nicolò Melli","made",112,112,735,140
"2 punti sbagliato","","Stefano Tonut","missed",133,133,660,252
"2 punti sbagliato","","Nicolò Melli","missed",138,138,825,224
"2 punti segnato","","Kamar Baldwin","made",142,142,810,196
"2 punti segnato","Shavon Shields","Nicolò Melli","made",159,159,1035,476
"3 punti segnato","Davide Alviti","Matt Mooney","made",175,175,105,504
"2 punti sbagliato","","Stefano Tonut","missed",199,199,705,252
"2 punti segnato","","Saliou Niang","made",206,206,705,196
"2 punti segnato","","Shabazz Napier","made",220,220,690,252
"3 punti segnato","Matt Mooney","Davide Alviti","made",235,235,1140,812
"3 punti sbagliato","","Shavon Shields","missed",246,246,1215,728
"3 punti segnato","Paul Stephan Biligha","Matt Mooney","made",255,255,405,868
"3 punti sbagliato","","Shavon Shields","missed",276,276,945,896
"3 punti sbagliato","","Nikola Mirotic","missed",289,289,1155,784
"2 punti segnato","Matt Mooney","Davide Alviti","made",306,306,765,140
"2 punti segnato","Stefano Tonut","Nikola Mirotic","made",319,319,135,336
"2 punti sbagliato","","Kamar Baldwin","missed",337,337,765,280
"2 punti segnato","","Nicolò Melli","made",344,344,735,140
"2 punti sbagliato","","Paul Stephan Biligha","missed",353,353,855,364
"3 punti sbagliato","","Shabazz Napier","missed",366,366,1080,840
"2 punti segnato","","Saliou Niang","made",394,394,765,224
"2 punti sbagliato","","Devon Hall","missed",407,407,795,280
"3 punti sbagliato","","Nikola Mirotic","missed",416,416,1005,952
"2 punti segnato","","Kyle Hines","made",416,416,1005,952
"2 punti segnato","","Derek Cooke","made",436,436,630,196
"2 punti segnato","","Diego Flaccadori","made",456,456,870,280
"3 punti segnato","Davide Alviti","Prentiss Hubb","made",477,477,1245,728
"3 punti sbagliato","","Denzel Valentine","missed",499,499,1290,672
"3 punti segnato","Prentiss Hubb","Davide Alviti","made",511,511,1320,700
"3 punti sbagliato","","Giampaolo Ricci","missed",532,532,300,896
"2 punti sbagliato","","Kamar Baldwin","missed",541,541,885,252
"3 punti sbagliato","","Toto Forray","missed",551,551,1410,448
"3 punti sbagliato","","Prentiss Hubb","missed",572,572,285,756
"2 punti sbagliato","","Denzel Valentine","missed",597,597,765,336
"2 punti segnato","Giampaolo Ricci","Kyle Hines","made",16,616,600,476
"3 punti sbagliato","","Paul Stephan Biligha","missed",34,634,780,868
"3 punti sbagliato","","Prentiss Hubb","missed",63,663,435,812
"2 punti segnato","Devon Hall","Giampaolo Ricci","made",79,679,810,196
"2 punti segnato","Matt Mooney","Paul Stephan Biligha","made",91,691,705,196
"2 punti sbagliato","","Devon Hall","missed",108,708,765,280
"2 punti sbagliato","","Paul Stephan Biligha","missed",124,724,525,700
"2 punti sbagliato","","Devon Hall","missed",142,742,840,252
"2 punti sbagliato","","Kyle Hines","missed",142,742,840,252
"2 punti segnato","","Kyle Hines","made",142,742,840,252
"2 punti sbagliato","","Matt Mooney","missed",166,766,1320,392
"2 punti segnato","","Giordano Bortolani","made",175,775,705,224
"3 punti sbagliato","","Matt Mooney","missed",199,799,1350,924
"3 punti sbagliato","","Davide Alviti","missed",222,822,675,896
"2 punti sbagliato","","Giampaolo Ricci","missed",239,839,720,336
"2 punti segnato","Davide Alviti","Paul Stephan Biligha","made",251,851,765,140
"2 punti segnato","Shavon Shields","Nicolò Melli","made",274,874,1020,56
"2 punti sbagliato","","Kamar Baldwin","missed",282,882,645,196
"3 punti segnato","Nicolò Melli","Giordano Bortolani","made",290,890,1095,812
"2 punti segnato","Kamar Baldwin","Davide Alviti","made",298,898,675,196
"3 punti segnato","Toto Forray","Davide Alviti","made",323,923,1455,252
"3 punti sbagliato","","Shabazz Napier","missed",350,950,210,756
"3 punti sbagliato","","Toto Forray","missed",356,956,1230,812
"2 punti segnato","Kamar Baldwin","Paul Stephan Biligha","made",423,1023,345,616
"2 punti segnato","","Shabazz Napier","made",442,1042,825,252
"3 punti segnato","Paul Stephan Biligha","Kamar Baldwin","made",462,1062,1200,1064
"3 punti sbagliato","","Nicolò Melli","missed",476,1076,1275,756
"2 punti sbagliato","","Kamar Baldwin","missed",500,1100,360,168
"2 punti segnato","","Saliou Niang","made",500,1100,360,168
"2 punti segnato","Shavon Shields","Nicolò Melli","made",516,1116,645,252
"2 punti segnato","Paul Stephan Biligha","Derek Cooke","made",529,1129,765,140
"2 punti sbagliato","","Devon Hall","missed",547,1147,720,672
"2 punti sbagliato","","Kamar Baldwin","missed",573,1173,870,252
"3 punti segnato","Shavon Shields","Nicolò Melli","made",594,1194,915,952
"3 punti sbagliato","","Kamar Baldwin","missed",599,1199,855,980
"2 punti segnato","","Matt Mooney","made",11,1211,840,224
"2 punti sbagliato","","Paul Stephan Biligha","missed",41,1241,285,336
"2 punti segnato","Shabazz Napier","Kyle Hines","made",52,1252,855,224
"2 punti segnato","","Matt Mooney","made",76,1276,270,252
"3 punti sbagliato","","Nicolò Melli","missed",97,1297,240,672
"2 punti sbagliato","","Paul Stephan Biligha","missed",111,1311,765,252
"3 punti segnato","Saliou Niang","Kamar Baldwin","made",143,1343,345,868
"2 punti segnato","","Shabazz Napier","made",155,1355,660,168
"2 punti sbagliato","","Davide Alviti","missed",172,1372,525,672
"3 punti sbagliato","","Nicolò Melli","missed",190,1390,60,280
"2 punti segnato","","Devon Hall","made",190,1390,60,280
"2 punti segnato","","Kamar Baldwin","made",203,1403,795,280
"2 punti segnato","","Shabazz Napier","made",214,1414,780,252
"3 punti sbagliato","","Matt Mooney","missed",229,1429,150,672
"2 punti segnato","Stefano Tonut","Devon Hall","made",235,1435,690,196
"3 punti segnato","Kyle Hines","Devon Hall","made",262,1462,330,756
"2 punti segnato","Shabazz Napier","Stefano Tonut","made",264,1464,705,196
"3 punti segnato","","Davide Alviti","made",272,1472,345,756
"3 punti sbagliato","","Stefano Tonut","missed",279,1479,1125,812
"2 punti segnato","","Shabazz Napier","made",337,1537,630,196
"2 punti sbagliato","","Kamar Baldwin","missed",353,1553,840,252
"2 punti sbagliato","","Shabazz Napier","missed",370,1570,825,196
"3 punti segnato","Kamar Baldwin","Toto Forray","made",382,1582,90,420
"3 punti sbagliato","","Shabazz Napier","missed",409,1609,1260,700
"3 punti sbagliato","","Shavon Shields","missed",424,1624,285,728
"2 punti sbagliato","","Prentiss Hubb","missed",452,1652,885,252
"3 punti sbagliato","","Toto Forray","missed",458,1658,750,924
"2 punti segnato","","Nikola Mirotic","made",475,1675,1170,588
"2 punti segnato","","Kamar Baldwin","made",484,1684,780,252
"2 punti sbagliato","","Diego Flaccadori","missed",507,1707,960,560
"2 punti segnato","","Shavon Shields","made",543,1743,840,280
"2 punti segnato","Prentiss Hubb","Toto Forray","made",550,1750,735,252
"3 punti sbagliato","","Matt Mooney","missed",591,1791,240,784
"3 punti sbagliato","","Diego Flaccadori","missed",599,1799,930,1204
"2 punti sbagliato","","Shavon Shields","missed",20,1820,855,252
"2 punti sbagliato","","Toto Forray","missed",39,1839,870,336
"2 punti sbagliato","","Diego Flaccadori","missed",65,1865,225,476
"3 punti sbagliato","","Shavon Shields","missed",69,1869,990,868
"3 punti sbagliato","","Matt Mooney","missed",84,1884,1275,756
"3 punti sbagliato","","Nicolò Melli","missed",95,1895,1080,840
"2 punti segnato","Toto Forray","Derek Cooke","made",102,1902,825,224
"3 punti segnato","Shavon Shields","Nicolò Melli","made",120,1920,840,896
"2 punti sbagliato","","Paul Stephan Biligha","missed",141,1941,645,224
"3 punti sbagliato","","Toto Forray","missed",145,1945,405,868
"3 punti sbagliato","","Prentiss Hubb","missed",173,1973,1185,784
"2 punti sbagliato","","Stefano Tonut","missed",186,1986,765,308
"2 punti sbagliato","","Paul Stephan Biligha","missed",197,1997,885,252
"3 punti segnato","Shavon Shields","Nikola Mirotic","made",209,2009,315,840
"3 punti sbagliato","","Prentiss Hubb","missed",232,2032,45,224
"3 punti sbagliato","","Matt Mooney","missed",247,2047,1110,812
"2 punti segnato","","Shavon Shields","made",255,2055,765,252
"2 punti sbagliato","","Davide Alviti","missed",284,2084,1245,196
"3 punti sbagliato","","Kamar Baldwin","missed",313,2113,1065,868
"2 punti segnato","Nikola Mirotic","Kyle Hines","made",332,2132,705,224
"3 punti sbagliato","","Davide Alviti","missed",345,2145,435,924
"2 punti sbagliato","","Shabazz Napier","missed",375,2175,810,252
"2 punti segnato","","Kamar Baldwin","made",391,2191,1110,476
"2 punti sbagliato","","Saliou Niang","missed",427,2227,630,252
"3 punti sbagliato","","Davide Alviti","missed",434,2234,105,504
"3 punti sbagliato","","Nikola Mirotic","missed",442,2242,705,952
"2 punti segnato","","Kamar Baldwin","made",449,2249,840,196
"3 punti sbagliato","","Nicolò Melli","missed",474,2274,285,784
"2 punti segnato","","Kamar Baldwin","made",487,2287,735,560
"2 punti segnato","","Nikola Mirotic","made",505,2305,315,336
"3 punti sbagliato","","Kamar Baldwin","missed",516,2316,1050,840
"3 punti sbagliato","","Kamar Baldwin","missed",533,2333,1440,224
"2 punti sbagliato","","Kamar Baldwin","missed",547,2347,720,308
"2 punti segnato","","Paul Stephan Biligha","made",547,2347,720,308
"2 punti sbagliato","","Semaj Christon","missed",21,21,360,644
"2 punti sbagliato","","John Petrucelli","missed",51,51,675,140
"3 punti sbagliato","","Amedeo Della Valle","missed",78,78,690,924
"3 punti sbagliato","","Luca Severini","missed",90,90,1440,224
"3 punti segnato","Miro Bilan","Kenny Gabriel","made",102,102,1260,784
"2 punti segnato","","Arturs Strautins","made",129,129,1125,504
"3 punti sbagliato","","Retin Obasohan","missed",155,155,255,672
"2 punti segnato","","John Petrucelli","made",201,201,900,168
"2 punti sbagliato","","Luca Severini","missed",214,214,900,84
