,description,assist,player,result,periodTime,totalTime,xx,yy,sector_id
1805,3 punti segnato,Miro Bilan,Kenny Gabriel,made,449,1649,330.0,784.0,6
1806,3 punti segnato,Jason Burnell,C.J. Massinburg,made,490,1690,1170.0,812.0,7
1807,2 punti segnato,,Jason Burnell,made,582,1782,600.0,252.0,0
1808,2 punti sbagliato,,Jason Burnell,missed,14,1814,810.0,280.0,0
1809,3 punti sbagliato,,C.J. Massinburg,missed,61,1861,1440.0,448.0,8
1810,2 punti sbagliato,,Kenny Gabriel,missed,66,1866,210.0,308.0,1
1811,3 punti sbagliato,,Miro Bilan,missed,86,1886,255.0,728.0,6
1812,2 punti sbagliato,,Jason Burnell,missed,132,1932,525.0,392.0,2
1813,2 punti segnato,C.J. Massinburg,Miro Bilan,made,148,1948,750.0,280.0,0
1814,3 punti sbagliato,,Jason Burnell,missed,180,1980,1125.0,812.0,7
1815,2 punti sbagliato,,Miro Bilan,missed,196,1996,675.0,392.0,2
1816,3 punti sbagliato,,David Reginald Cournooh,missed,240,2040,1350.0,756.0,7
1817,2 punti sbagliato,,C.J. Massinburg,missed,355,2155,900.0,588.0,3
1818,3 punti segnato,Miro Bilan,John Petrucelli,made,386,2186,1470.0,168.0,8
1819,3 punti segnato,,Amedeo Della Valle,made,419,2219,1080.0,812.0,7
1820,2 punti sbagliato,,David Reginald Cournooh,missed,458,2258,600.0,196.0,0
1821,2 punti sbagliato,,Amedeo Della Valle,missed,478,2278,375.0,224.0,1
1822,2 punti sbagliato,,Miro Bilan,missed,507,2307,795.0,252.0,0
1823,2 punti sbagliato,,C.J. Massinburg,missed,549,2349,795.0,252.0,0
1824,3 punti segnato,Amedeo Della Valle,Kenny Gabriel,made,578,2378,750.0,952.0,6
1825,2 punti segnato,Semaj Christon,Nicola Akele,made,16,16,780.0,168.0,0
1826,3 punti segnato,Miro Bilan,Nicola Akele,made,60,60,315.0,756.0,6
1827,2 punti sbagliato,,Miro Bilan,missed,98,98,510.0,224.0,1
1828,2 punti sbagliato,,Semaj Christon,missed,120,120,615.0,448.0,2
1829,2 punti sbagliato,,Miro Bilan,missed,123,123,735.0,280.0,0
1830,2 punti segnato,,Miro Bilan,made,135,135,780.0,252.0,0
1831,3 punti segnato,Amedeo Della Valle,Miro Bilan,made,160,160,450.0,840.0,6
1832,2 punti segnato,Semaj Christon,Nicola Akele,made,191,191,795.0,196.0,0
1833,2 punti segnato,Miro Bilan,Semaj Christon,made,222,222,690.0,196.0,0
1834,3 punti sbagliato,,David Reginald Cournooh,missed,249,249,1350.0,616.0,7
1835,3 punti sbagliato,,Kenny Gabriel,missed,256,256,30.0,140.0,5
1836,3 punti sbagliato,,Amedeo Della Valle,missed,286,286,885.0,896.0,7
1837,2 punti sbagliato,,David Reginald Cournooh,missed,332,332,645.0,252.0,0
1838,3 punti sbagliato,,C.J. Massinburg,missed,385,385,225.0,672.0,6
1839,2 punti segnato,Jason Burnell,Nicola Akele,made,393,393,735.0,224.0,0
1840,3 punti sbagliato,,Jason Burnell,missed,425,425,360.0,812.0,6
1841,2 punti segnato,Jason Burnell,C.J. Massinburg,made,460,460,885.0,364.0,3
1842,2 punti sbagliato,,Jason Burnell,missed,509,509,1125.0,336.0,4
1843,2 punti sbagliato,,David Reginald Cournooh,missed,565,565,630.0,336.0,0
1844,2 punti segnato,,Michael Cobbins,made,569,569,690.0,168.0,0
1845,3 punti sbagliato,,Matteo Porto,missed,43,643,300.0,784.0,6
1846,2 punti segnato,,David Reginald Cournooh,made,78,678,615.0,560.0,2
1847,3 punti sbagliato,,David Reginald Cournooh,missed,116,716,1185.0,756.0,7
1848,2 punti segnato,,Jason Burnell,made,122,722,795.0,196.0,0
1849,3 punti segnato,Jason Burnell,Kenny Gabriel,made,160,760,1035.0,840.0,7
1850,3 punti sbagliato,,Kenny Gabriel,missed,204,804,930.0,868.0,7
1851,2 punti segnato,Semaj Christon,Miro Bilan,made,287,887,720.0,196.0,0
1852,2 punti segnato,,Kenny Gabriel,made,326,926,765.0,280.0,0
1853,3 punti sbagliato,,C.J. Massinburg,missed,373,973,405.0,840.0,6
1854,2 punti segnato,,Nicola Akele,made,379,979,705.0,224.0,0
1855,2 punti segnato,Amedeo Della Valle,C.J. Massinburg,made,422,1022,735.0,140.0,0
1856,3 punti segnato,Nicola Akele,Amedeo Della Valle,made,443,1043,1365.0,504.0,8
1857,2 punti sbagliato,,Amedeo Della Valle,missed,463,1063,600.0,196.0,0
1858,2 punti segnato,C.J. Massinburg,Semaj Christon,made,465,1065,690.0,168.0,0
1859,2 punti segnato,Miro Bilan,Amedeo Della Valle,made,511,1111,855.0,196.0,0
1860,2 punti sbagliato,,Semaj Christon,missed,15,1215,705.0,448.0,2
1861,2 punti segnato,,Semaj Christon,made,81,1281,765.0,252.0,0
1862,3 punti sbagliato,,Amedeo Della Valle,missed,112,1312,1470.0,112.0,8
1863,3 punti segnato,,Nicola Akele,made,121,1321,765.0,896.0,7
1864,3 punti segnato,,Amedeo Della Valle,made,195,1395,1245.0,812.0,7
1865,2 punti segnato,Amedeo Della Valle,Nicola Akele,made,264,1464,795.0,140.0,0
1866,2 punti sbagliato,,Nicola Akele,missed,297,1497,810.0,196.0,0
1867,2 punti sbagliato,,Jason Burnell,missed,323,1523,705.0,336.0,0
1868,2 punti segnato,Nicola Akele,Jason Burnell,made,356,1556,855.0,280.0,0
1869,3 punti sbagliato,,C.J. Massinburg,missed,378,1578,1335.0,588.0,7
1870,2 punti segnato,Jason Burnell,Michael Cobbins,made,409,1609,750.0,224.0,0
1871,2 punti segnato,Jason Burnell,Michael Cobbins,made,431,1631,750.0,140.0,0
1872,2 punti sbagliato,,Michael Cobbins,missed,463,1663,840.0,196.0,0
1873,2 punti segnato,,Michael Cobbins,made,481,1681,825.0,196.0,0
1874,2 punti sbagliato,,C.J. Massinburg,missed,573,1773,675.0,168.0,0
1875,3 punti sbagliato,,David Reginald Cournooh,missed,600,1800,105.0,504.0,5
1876,3 punti segnato,David Reginald Cournooh,Amedeo Della Valle,made,45,1845,435.0,784.0,6
1877,3 punti segnato,C.J. Massinburg,David Reginald Cournooh,made,89,1889,1365.0,560.0,7
1878,2 punti sbagliato,,Amedeo Della Valle,missed,166,1966,1320.0,112.0,4
1879,3 punti segnato,Amedeo Della Valle,Kenny Gabriel,made,194,1994,1200.0,728.0,7
1880,3 punti sbagliato,,Jason Burnell,missed,230,2030,915.0,840.0,7
1881,3 punti sbagliato,,Kenny Gabriel,missed,338,2138,300.0,756.0,6
1882,2 punti sbagliato,,Miro Bilan,missed,364,2164,825.0,196.0,0
1883,2 punti segnato,,Miro Bilan,made,364,2164,825.0,196.0,0
1884,2 punti segnato,Semaj Christon,Jason Burnell,made,399,2199,735.0,308.0,0
1885,3 punti segnato,Semaj Christon,Kenny Gabriel,made,422,2222,1125.0,840.0,7
1886,2 punti sbagliato,,Miro Bilan,missed,464,2264,900.0,336.0,0
1887,3 punti sbagliato,,Nicolas Tanfoglio,missed,483,2283,1320.0,616.0,7
1888,3 punti sbagliato,,Nicolas Tanfoglio,missed,525,2325,1050.0,896.0,7
1889,2 punti segnato,,Jason Burnell,made,528,2328,795.0,224.0,0
1890,2 punti segnato,David Reginald Cournooh,Kenny Gabriel,made,540,2340,765.0,168.0,0
1891,2 punti segnato,David Reginald Cournooh,Jason Burnell,made,556,2356,765.0,168.0,0
1892,2 punti sbagliato,,Nicolas Tanfoglio,missed,590,2390,570.0,280.0,0
1893,2 punti segnato,Semaj Christon,Kenny Gabriel,made,19,19,720.0,168.0,0
1894,2 punti segnato,,Kenny Gabriel,made,64,64,705.0,196.0,0
1895,2 punti segnato,,John Petrucelli,made,98,98,810.0,168.0,0
1896,2 punti segnato,,Amedeo Della Valle,made,129,129,795.0,224.0,0
1897,2 punti sbagliato,,Semaj Christon,missed,174,174,555.0,336.0,2
1898,2 punti segnato,Miro Bilan,Amedeo Della Valle,made,179,179,495.0,308.0,2
1899,2 punti segnato,Semaj Christon,Kenny Gabriel,made,209,209,315.0,196.0,1
1900,3 punti sbagliato,,John Petrucelli,missed,236,236,1185.0,756.0,7
1901,2 punti segnato,,John Petrucelli,made,270,270,645.0,196.0,0
1902,2 punti segnato,,Miro Bilan,made,321,321,825.0,168.0,0
1903,2 punti segnato,,Amedeo Della Valle,made,341,341,735.0,196.0,0
1904,2 punti sbagliato,,Miro Bilan,missed,412,412,540.0,336.0,2
1905,2 punti segnato,Amedeo Della Valle,Jason Burnell,made,426,426,795.0,168.0,0
1906,2 punti sbagliato,,Amedeo Della Valle,missed,471,471,1095.0,224.0,4
1907,3 punti sbagliato,,C.J. Massinburg,missed,507,507,315.0,756.0,6
1908,2 punti segnato,,David Reginald Cournooh,made,541,541,570.0,532.0,2
1909,2 punti sbagliato,,Jason Burnell,missed,587,587,900.0,448.0,3
1910,2 punti sbagliato,,Michael Cobbins,missed,598,598,960.0,252.0,0
1911,2 punti segnato,Jason Burnell,C.J. Massinburg,made,598,598,315.0,504.0,2
1912,2 punti segnato,,Jason Burnell,made,32,632,855.0,280.0,0
1913,2 punti segnato,David Reginald Cournooh,Nicola Akele,made,108,708,1215.0,280.0,4
1914,3 punti sbagliato,,C.J. Massinburg,missed,123,723,30.0,224.0,5
1915,3 punti segnato,C.J. Massinburg,Nicola Akele,made,133,733,60.0,364.0,5
1916,2 punti sbagliato,,Jason Burnell,missed,184,784,795.0,392.0,0
1917,3 punti segnato,,David Reginald Cournooh,made,232,832,1080.0,840.0,7
1918,2 punti sbagliato,,C.J. Massinburg,missed,257,857,795.0,196.0,0
1919,2 punti segnato,,Semaj Christon,made,287,887,765.0,588.0,3
1920,3 punti sbagliato,,Kenny Gabriel,missed,339,939,1425.0,392.0,8
1921,2 punti sbagliato,,Miro Bilan,missed,373,973,795.0,196.0,0
1922,2 punti segnato,,Miro Bilan,made,373,973,795.0,196.0,0
1923,2 punti sbagliato,,Amedeo Della Valle,missed,414,1014,825.0,476.0,3
1924,3 punti sbagliato,,Amedeo Della Valle,missed,460,1060,315.0,784.0,6
1925,2 punti sbagliato,,Miro Bilan,missed,468,1068,465.0,308.0,1
1926,3 punti sbagliato,,Semaj Christon,missed,502,1102,1275.0,700.0,7
1927,2 punti sbagliato,,Semaj Christon,missed,581,1181,735.0,504.0,2
1928,2 punti segnato,Amedeo Della Valle,Jason Burnell,made,598,1198,750.0,252.0,0
1929,3 punti sbagliato,,Kenny Gabriel,missed,14,1214,30.0,196.0,5
1930,2 punti segnato,Amedeo Della Valle,Kenny Gabriel,made,37,1237,750.0,140.0,0
1931,2 punti sbagliato,,John Petrucelli,missed,81,1281,870.0,196.0,0
1932,2 punti segnato,Semaj Christon,Kenny Gabriel,made,82,1282,1005.0,364.0,3
1933,2 punti segnato,,Semaj Christon,made,114,1314,780.0,588.0,3
1934,2 punti sbagliato,,Semaj Christon,missed,159,1359,930.0,588.0,3
1935,2 punti sbagliato,,Amedeo Della Valle,missed,165,1365,465.0,560.0,2
1936,2 punti sbagliato,,John Petrucelli,missed,197,1397,765.0,280.0,0
1937,2 punti segnato,,Semaj Christon,made,220,1420,825.0,140.0,0
1938,2 punti sbagliato,,Miro Bilan,missed,307,1507,945.0,140.0,0
1939,2 punti sbagliato,,Semaj Christon,missed,362,1562,1035.0,616.0,3
1940,2 punti sbagliato,,Jason Burnell,missed,388,1588,855.0,280.0,0
1941,3 punti segnato,John Petrucelli,David Reginald Cournooh,made,433,1633,1110.0,812.0,7
1942,2 punti sbagliato,,David Reginald Cournooh,missed,461,1661,975.0,392.0,3
1943,2 punti sbagliato,,C.J. Massinburg,missed,557,1757,765.0,224.0,0
1944,3 punti sbagliato,,Jason Burnell,missed,587,1787,765.0,896.0,7
1945,3 punti segnato,C.J. Massinburg,David Reginald Cournooh,made,21,1821,705.0,868.0,6
1946,2 punti segnato,Semaj Christon,Michael Cobbins,made,57,1857,825.0,168.0,0
1947,2 punti sbagliato,,Semaj Christon,missed,129,1929,375.0,532.0,2
1948,2 punti segnato,,C.J. Massinburg,made,145,1945,750.0,140.0,0
1949,3 punti sbagliato,,David Reginald Cournooh,missed,244,2044,870.0,840.0,7
1950,2 punti segnato,Jason Burnell,Michael Cobbins,made,251,2051,765.0,224.0,0
1951,3 punti sbagliato,,John Petrucelli,missed,355,2155,255.0,672.0,6
1952,3 punti sbagliato,,John Petrucelli,missed,393,2193,1215.0,700.0,7
1953,2 punti sbagliato,,Michael Cobbins,missed,395,2195,630.0,196.0,0
1954,2 punti segnato,,Semaj Christon,made,419,2219,645.0,420.0,2
1955,3 punti sbagliato,,Jason Burnell,missed,465,2265,30.0,308.0,5
1956,2 punti sbagliato,,C.J. Massinburg,missed,534,2334,675.0,252.0,0
1957,2 punti sbagliato,,Jason Burnell,missed,565,2365,615.0,168.0,0
1958,2 punti segnato,,Semaj Christon,made,586,2386,705.0,168.0,0
