,description,assist,player,result,periodTime,totalTime,xx,yy,sector_id
333,2 punti segnato,,Derek Ogbeide,made,160,1360,630.0,196.0,0
334,2 punti segnato,,Sean Mcdermott,made,160,1360,630.0,196.0,0
335,2 punti segnato,Gabe Brown,Willie Cauley-Stein,made,198,1398,765.0,196.0,0
336,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,222,1422,585.0,280.0,0
337,3 punti sbagliato,,Payton Terrell Willis,missed,297,1497,255.0,756.0,6
338,2 punti segnato,Willie Cauley-Stein,Sean Mcdermott,made,304,1504,840.0,280.0,0
339,3 punti sbagliato,,Carl Wheatle,missed,331,1531,315.0,784.0,6
340,3 punti segnato,Derek Ogbeide,Charlie Edward Moore,made,335,1535,645.0,924.0,6
341,2 punti segnato,Andriu Tomas Woldetensae,Willie Cauley-Stein,made,353,1553,945.0,168.0,0
342,2 punti segnato,Charlie Edward Moore,Derek Ogbeide,made,367,1567,705.0,224.0,0
343,2 punti segnato,Davide Moretti,Willie Cauley-Stein,made,386,1586,645.0,112.0,0
344,3 punti sbagliato,,Olivier Hanlan,missed,414,1614,300.0,728.0,6
345,2 punti segnato,,Lorenzo Saccaggi,made,434,1634,855.0,476.0,3
346,2 punti sbagliato,,Angelo Del Chiaro,missed,468,1668,765.0,448.0,3
347,2 punti segnato,Willie Cauley-Stein,Andriu Tomas Woldetensae,made,480,1680,690.0,224.0,0
348,3 punti sbagliato,,Lorenzo Saccaggi,missed,501,1701,1125.0,868.0,7
349,3 punti sbagliato,,Andriu Tomas Woldetensae,missed,508,1708,765.0,924.0,7
350,3 punti sbagliato,,Gianluca Della Rosa,missed,531,1731,675.0,1008.0,6
351,2 punti sbagliato,,Olivier Hanlan,missed,539,1739,795.0,252.0,0
352,2 punti segnato,,Lorenzo Saccaggi,made,554,1754,540.0,308.0,2
353,3 punti sbagliato,,Andriu Tomas Woldetensae,missed,563,1763,1395.0,588.0,7
354,2 punti segnato,,Payton Terrell Willis,made,581,1781,435.0,644.0,2
355,2 punti segnato,,Davide Moretti,made,600,1800,960.0,560.0,3
356,2 punti sbagliato,,Davide Moretti,missed,7,1807,720.0,168.0,0
357,2 punti segnato,Angelo Del Chiaro,Grant Basile,made,24,1824,675.0,168.0,0
358,3 punti segnato,Willie Cauley-Stein,Gabe Brown,made,47,1847,1260.0,728.0,7
359,3 punti sbagliato,,Gabe Brown,missed,126,1926,450.0,896.0,6
360,3 punti sbagliato,,Gianluca Della Rosa,missed,146,1946,1155.0,1064.0,7
361,2 punti sbagliato,,Olivier Hanlan,missed,161,1961,555.0,532.0,2
362,3 punti sbagliato,,Gianluca Della Rosa,missed,193,1993,1080.0,896.0,7
363,3 punti segnato,Andriu Tomas Woldetensae,Gabe Brown,made,227,2027,30.0,392.0,5
364,2 punti sbagliato,,Grant Basile,missed,249,2049,1005.0,252.0,4
365,2 punti sbagliato,,Derek Ogbeide,missed,252,2052,465.0,224.0,1
366,2 punti segnato,,Davide Moretti,made,258,2058,240.0,140.0,1
367,3 punti sbagliato,,Charlie Edward Moore,missed,281,2081,255.0,784.0,6
368,2 punti sbagliato,,Derek Ogbeide,missed,287,2087,585.0,308.0,0
369,2 punti sbagliato,,Davide Moretti,missed,300,2100,1095.0,336.0,4
370,3 punti sbagliato,,Davide Moretti,missed,306,2106,1320.0,672.0,7
371,2 punti segnato,Carl Wheatle,Derek Ogbeide,made,339,2139,570.0,168.0,0
372,3 punti sbagliato,,Andriu Tomas Woldetensae,missed,356,2156,1440.0,560.0,7
373,2 punti sbagliato,,Carl Wheatle,missed,381,2181,930.0,560.0,3
374,3 punti segnato,,Davide Moretti,made,394,2194,375.0,840.0,6
375,2 punti sbagliato,,Charlie Edward Moore,missed,411,2211,465.0,616.0,2
376,3 punti segnato,Carl Wheatle,Payton Terrell Willis,made,421,2221,150.0,616.0,6
377,2 punti sbagliato,,Ryan Hawkins,missed,465,2265,990.0,336.0,3
378,2 punti sbagliato,,Olivier Hanlan,missed,506,2306,690.0,224.0,0
379,3 punti segnato,,Davide Moretti,made,527,2327,750.0,952.0,6
380,2 punti sbagliato,,Derek Ogbeide,missed,540,2340,675.0,308.0,0
381,3 punti sbagliato,,Olivier Hanlan,missed,585,2385,960.0,840.0,7
382,2 punti sbagliato,,Derek Ogbeide,missed,599,2399,555.0,224.0,0
383,2 punti segnato,Wayne Mccullough,Grant Golden,made,18,18,795.0,168.0,0
384,3 punti sbagliato,,Kamar Baldwin,missed,33,33,1095.0,840.0,7
385,2 punti segnato,,Davide Denegri,made,48,48,1005.0,700.0,3
386,3 punti segnato,Quinn Ellis,Andrejs Grazulis,made,63,63,45.0,84.0,5
387,2 punti sbagliato,,Grant Golden,missed,83,83,720.0,168.0,0
388,2 punti segnato,Wayne Mccullough,Grant Golden,made,93,93,765.0,196.0,0
389,2 punti segnato,,Quinn Ellis,made,113,113,675.0,140.0,0
390,2 punti segnato,,Kamar Baldwin,made,147,147,990.0,140.0,0
391,2 punti sbagliato,,Andrejs Grazulis,missed,174,174,765.0,140.0,0
392,2 punti segnato,,Andrea Pecchia,made,181,181,915.0,336.0,0
393,3 punti sbagliato,,Wayne Mccullough,missed,211,211,405.0,812.0,6
394,2 punti segnato,Quinn Ellis,Paul Stephan Biligha,made,217,217,735.0,140.0,0
395,3 punti segnato,,Kamar Baldwin,made,242,242,960.0,980.0,7
396,2 punti segnato,Nathan Adrian,Andrea Pecchia,made,269,269,840.0,168.0,0
397,2 punti segnato,Davide Alviti,Andrejs Grazulis,made,275,275,810.0,140.0,0
398,2 punti segnato,Prentiss Hubb,Davide Alviti,made,299,299,645.0,140.0,0
399,3 punti segnato,Toto Forray,Prentiss Hubb,made,366,366,1170.0,756.0,7
400,3 punti sbagliato,,Trevor Lacey,missed,393,393,810.0,1008.0,7
401,3 punti sbagliato,,Toto Forray,missed,406,406,225.0,672.0,6
402,3 punti sbagliato,,Prentiss Hubb,missed,441,441,780.0,868.0,7
403,3 punti sbagliato,,Marcus Zegarowski,missed,450,450,1470.0,280.0,8
404,2 punti segnato,,Myles Stephens,made,492,492,840.0,168.0,0
405,2 punti segnato,,Marcus Zegarowski,made,509,509,930.0,476.0,3
406,3 punti segnato,Prentiss Hubb,Mattia Udom,made,529,529,1455.0,168.0,8
407,2 punti segnato,Marcus Zegarowski,Simone Zanotti,made,543,543,675.0,168.0,0
408,3 punti sbagliato,,Prentiss Hubb,missed,563,563,1365.0,588.0,7
409,2 punti sbagliato,,Toto Forray,missed,569,569,705.0,448.0,2
410,2 punti segnato,Prentiss Hubb,Derek Cooke,made,573,573,735.0,140.0,0
411,3 punti segnato,,Trevor Lacey,made,598,598,1245.0,700.0,7
412,3 punti sbagliato,,Kamar Baldwin,missed,23,623,1425.0,476.0,8
413,3 punti sbagliato,,Trevor Lacey,missed,57,657,1365.0,560.0,7
414,3 punti sbagliato,,Wayne Mccullough,missed,67,667,1200.0,728.0,7
415,2 punti segnato,Prentiss Hubb,Derek Cooke,made,71,671,780.0,140.0,0
416,2 punti sbagliato,,Wayne Mccullough,missed,96,696,735.0,364.0,0
417,2 punti sbagliato,,Wayne Mccullough,missed,97,697,840.0,336.0,0
418,3 punti sbagliato,,Prentiss Hubb,missed,113,713,150.0,588.0,6
419,2 punti sbagliato,,Grant Golden,missed,126,726,855.0,252.0,0
420,3 punti sbagliato,,Andrejs Grazulis,missed,146,746,60.0,84.0,5
421,2 punti segnato,,Trevor Lacey,made,183,783,660.0,728.0,2
422,2 punti sbagliato,,Marcus Zegarowski,missed,205,805,1080.0,588.0,3
423,2 punti segnato,,Nathan Adrian,made,206,806,1080.0,588.0,3
424,2 punti sbagliato,,Paul Stephan Biligha,missed,220,820,780.0,588.0,3
425,2 punti segnato,Grant Golden,Marcus Zegarowski,made,230,830,855.0,196.0,0
426,2 punti sbagliato,,Paul Stephan Biligha,missed,246,846,630.0,616.0,2
427,3 punti sbagliato,,Kamar Baldwin,missed,257,857,60.0,420.0,5
428,3 punti sbagliato,,Davide Alviti,missed,263,863,1275.0,756.0,7
429,2 punti segnato,Marcus Zegarowski,Grant Golden,made,270,870,855.0,224.0,0
430,3 punti segnato,Kamar Baldwin,Andrejs Grazulis,made,285,885,1245.0,728.0,7
431,2 punti segnato,Marcus Zegarowski,Grant Golden,made,309,909,780.0,224.0,0
432,2 punti segnato,,Marcus Zegarowski,made,319,919,795.0,224.0,0
433,3 punti sbagliato,,Davide Alviti,missed,338,938,1470.0,84.0,8
434,2 punti sbagliato,,Grant Golden,missed,359,959,585.0,196.0,0
435,3 punti segnato,Kamar Baldwin,Andrejs Grazulis,made,368,968,90.0,504.0,5
436,2 punti segnato,Andrea Pecchia,Wayne Mccullough,made,390,990,690.0,168.0,0
437,2 punti segnato,,Kamar Baldwin,made,409,1009,450.0,364.0,2
438,2 punti sbagliato,,Wayne Mccullough,missed,464,1064,1095.0,476.0,3
439,2 punti segnato,,Grant Golden,made,464,1064,1095.0,476.0,3
440,3 punti segnato,Prentiss Hubb,Andrejs Grazulis,made,476,1076,135.0,560.0,6
441,3 punti sbagliato,,Marcus Zegarowski,missed,496,1096,660.0,896.0,6
442,2 punti sbagliato,,Simone Zanotti,missed,515,1115,915.0,588.0,3
443,2 punti segnato,Andrea Pecchia,Simone Zanotti,made,530,1130,795.0,140.0,0
444,2 punti sbagliato,,Paul Eboua,missed,557,1157,615.0,196.0,0
445,2 punti segnato,Prentiss Hubb,Mattia Udom,made,561,1161,750.0,140.0,0
446,2 punti sbagliato,,Andrejs Grazulis,missed,592,1192,1320.0,196.0,4
447,2 punti sbagliato,,Marcus Zegarowski,missed,599,1199,405.0,168.0,1
448,2 punti segnato,Paul Stephan Biligha,Andrejs Grazulis,made,26,1226,720.0,140.0,0
449,3 punti sbagliato,,Wayne Mccullough,missed,39,1239,1185.0,756.0,7
450,3 punti segnato,,Kamar Baldwin,made,53,1253,870.0,868.0,7
451,2 punti sbagliato,,Grant Golden,missed,72,1272,855.0,168.0,0
452,2 punti segnato,,Davide Denegri,made,76,1276,1095.0,224.0,4
453,3 punti sbagliato,,Quinn Ellis,missed,89,1289,45.0,112.0,5
454,3 punti segnato,Andrejs Grazulis,Davide Alviti,made,102,1302,285.0,700.0,6
455,2 punti sbagliato,,Kamar Baldwin,missed,148,1348,360.0,168.0,1
456,3 punti sbagliato,,Andrejs Grazulis,missed,155,1355,615.0,868.0,6
457,3 punti segnato,Andrea Pecchia,Davide Denegri,made,163,1363,795.0,896.0,7
458,2 punti sbagliato,,Grant Golden,missed,198,1398,945.0,140.0,0
459,3 punti sbagliato,,Davide Denegri,missed,202,1402,1455.0,140.0,8
460,3 punti segnato,Paul Stephan Biligha,Andrejs Grazulis,made,213,1413,480.0,840.0,6
461,2 punti sbagliato,,Davide Denegri,missed,242,1442,270.0,588.0,2
462,2 punti segnato,,Andrea Pecchia,made,265,1465,645.0,196.0,0
463,3 punti segnato,Kamar Baldwin,Quinn Ellis,made,278,1478,1455.0,336.0,8
464,2 punti segnato,Marcus Zegarowski,Grant Golden,made,301,1501,780.0,196.0,0
465,3 punti sbagliato,,Prentiss Hubb,missed,319,1519,1455.0,168.0,8
466,3 punti sbagliato,,Nathan Adrian,missed,330,1530,45.0,364.0,5
467,2 punti sbagliato,,Kamar Baldwin,missed,351,1551,720.0,504.0,2
468,3 punti segnato,Trevor Lacey,Marcus Zegarowski,made,360,1560,780.0,896.0,7
469,3 punti segnato,Trevor Lacey,Marcus Zegarowski,made,406,1606,930.0,868.0,7
470,2 punti segnato,,Prentiss Hubb,made,430,1630,870.0,224.0,0
471,3 punti segnato,,Marcus Zegarowski,made,451,1651,510.0,868.0,6
472,2 punti sbagliato,,Prentiss Hubb,missed,465,1665,585.0,308.0,0
473,2 punti segnato,,Paul Eboua,made,483,1683,750.0,140.0,0
474,3 punti segnato,Prentiss Hubb,Mattia Udom,made,507,1707,1455.0,140.0,8
475,3 punti sbagliato,,Mattia Udom,missed,540,1740,1455.0,224.0,8
476,3 punti sbagliato,,Trevor Lacey,missed,559,1759,285.0,756.0,6
477,2 punti sbagliato,,Toto Forray,missed,586,1786,1065.0,280.0,4
478,2 punti sbagliato,,Grant Golden,missed,599,1799,735.0,420.0,2
479,2 punti segnato,,Trevor Lacey,made,599,1799,735.0,420.0,2
480,2 punti segnato,Prentiss Hubb,Paul Stephan Biligha,made,17,1817,870.0,224.0,0
481,2 punti sbagliato,,Paul Eboua,missed,44,1844,885.0,224.0,0
482,2 punti sbagliato,,Mattia Udom,missed,51,1851,900.0,224.0,0
483,2 punti segnato,,Myles Stephens,made,51,1851,900.0,224.0,0
484,2 punti segnato,,Wayne Mccullough,made,69,1869,1095.0,588.0,3
485,3 punti sbagliato,,Prentiss Hubb,missed,78,1878,1155.0,812.0,7
486,2 punti sbagliato,,Kamar Baldwin,missed,92,1892,930.0,476.0,3
487,2 punti sbagliato,,Trevor Lacey,missed,112,1912,600.0,168.0,0
488,2 punti segnato,,Trevor Lacey,made,119,1919,900.0,448.0,3
489,3 punti sbagliato,,Myles Stephens,missed,131,1931,765.0,896.0,7
490,3 punti sbagliato,,Wayne Mccullough,missed,141,1941,1005.0,868.0,7
491,3 punti sbagliato,,Myles Stephens,missed,155,1955,1455.0,252.0,8
492,3 punti sbagliato,,Simone Zanotti,missed,178,1978,540.0,896.0,6
493,2 punti sbagliato,,Kamar Baldwin,missed,191,1991,915.0,168.0,0
494,2 punti segnato,,Paul Stephan Biligha,made,191,1991,915.0,168.0,0
495,2 punti segnato,,Paul Eboua,made,211,2011,555.0,504.0,2
496,2 punti sbagliato,,Marcus Zegarowski,missed,238,2038,930.0,196.0,0
497,3 punti sbagliato,,Paul Eboua,missed,249,2049,180.0,672.0,6
498,2 punti segnato,Davide Alviti,Kamar Baldwin,made,266,2066,735.0,364.0,0
499,2 punti sbagliato,,Marcus Zegarowski,missed,280,2080,810.0,168.0,0
500,2 punti sbagliato,,Marcus Zegarowski,missed,286,2086,660.0,224.0,0
501,2 punti sbagliato,,Kamar Baldwin,missed,292,2092,570.0,224.0,0
502,3 punti segnato,Prentiss Hubb,Andrejs Grazulis,made,303,2103,1455.0,224.0,8
503,3 punti sbagliato,,Davide Denegri,missed,328,2128,600.0,924.0,6
504,2 punti sbagliato,,Davide Denegri,missed,348,2148,630.0,140.0,0
505,2 punti segnato,,Grant Golden,made,370,2170,810.0,196.0,0
506,3 punti sbagliato,,Davide Denegri,missed,401,2201,1065.0,812.0,7
507,3 punti segnato,,Trevor Lacey,made,418,2218,1140.0,784.0,7
508,2 punti sbagliato,,Paul Stephan Biligha,missed,432,2232,630.0,140.0,0
509,2 punti segnato,Grant Golden,Andrea Pecchia,made,441,2241,840.0,168.0,0
510,3 punti sbagliato,,Davide Alviti,missed,461,2261,765.0,896.0,7
511,2 punti segnato,,Mattia Udom,made,462,2262,750.0,140.0,0
512,2 punti segnato,Trevor Lacey,Grant Golden,made,480,2280,720.0,140.0,0
513,3 punti segnato,Kamar Baldwin,Andrejs Grazulis,made,495,2295,855.0,868.0,7
514,2 punti segnato,,Andrea Pecchia,made,514,2314,840.0,168.0,0
515,2 punti sbagliato,,Kamar Baldwin,missed,534,2334,1050.0,532.0,3
516,2 punti sbagliato,,Marcus Zegarowski,missed,547,2347,615.0,224.0,0
517,2 punti sbagliato,,Kamar Baldwin,missed,575,2375,1095.0,504.0,3
518,2 punti sbagliato,,Marcus Zegarowski,missed,595,2395,825.0,224.0,0
519,3 punti sbagliato,,Nathan Adrian,missed,597,2397,330.0,784.0,6
520,2 punti segnato,Marco Belinelli,Bryant Dunston,made,15,15,825.0,224.0,0
521,3 punti sbagliato,,Demetre Rivers,missed,27,27,465.0,924.0,6
522,2 punti sbagliato,,Marco Belinelli,missed,46,46,930.0,196.0,0
523,2 punti segnato,,Bryant Dunston,made,46,46,930.0,196.0,0
524,3 punti sbagliato,,Jaizec Jordan Lottie,missed,70,70,315.0,840.0,6
525,3 punti sbagliato,,Tornike Shengelia,missed,82,82,240.0,784.0,6
526,3 punti sbagliato,,Kruize Pinkins,missed,82,82,1215.0,868.0,7
527,3 punti sbagliato,,Marco Belinelli,missed,82,82,255.0,700.0,6
528,3 punti sbagliato,,Gerald Robinson,missed,108,108,1260.0,672.0,7
529,3 punti segnato,,Daniel Hackett,made,119,119,480.0,896.0,6
530,3 punti segnato,Gerald Robinson,Jaizec Jordan Lottie,made,163,163,1305.0,812.0,7
531,2 punti segnato,Isaia Cordinier,Tornike Shengelia,made,189,189,690.0,84.0,0
532,2 punti sbagliato,,Kruize Pinkins,missed,209,209,780.0,336.0,0
533,2 punti segnato,Bryant Dunston,Isaia Cordinier,made,221,221,450.0,560.0,2
534,2 punti segnato,Gerald Robinson,John Richard Nunge,made,246,246,870.0,280.0,0
535,2 punti segnato,,Tornike Shengelia,made,259,259,780.0,224.0,0
536,3 punti sbagliato,,Jaizec Jordan Lottie,missed,287,287,1185.0,840.0,7
537,2 punti segnato,,Tornike Shengelia,made,295,295,765.0,140.0,0
538,2 punti segnato,Isaia Cordinier,Tornike Shengelia,made,305,305,810.0,168.0,0
539,2 punti sbagliato,,Gerald Robinson,missed,319,319,300.0,448.0,2
540,2 punti segnato,Alessandro Pajola,Tornike Shengelia,made,324,324,735.0,252.0,0
541,2 punti sbagliato,,John Richard Nunge,missed,385,385,900.0,672.0,3
542,3 punti segnato,Riccardo Rossato,Demetre Rivers,made,395,395,90.0,672.0,6
543,3 punti sbagliato,,David Logan,missed,423,423,1095.0,840.0,7
544,3 punti sbagliato,,David Logan,missed,433,433,225.0,728.0,6
545,2 punti segnato,,John Richard Nunge,made,433,433,225.0,728.0,6
546,2 punti sbagliato,,Jaleen Smith,missed,452,452,1185.0,168.0,4
547,2 punti sbagliato,,Marco Belinelli,missed,482,482,1170.0,392.0,4
548,2 punti sbagliato,,Alessandro Gentile,missed,491,491,645.0,364.0,0
549,3 punti sbagliato,,Abass Awudu Abass,missed,499,499,255.0,672.0,6
550,2 punti sbagliato,,Jaleen Smith,missed,520,520,945.0,224.0,0
551,3 punti segnato,Achille Polonara,Alessandro Pajola,made,542,542,285.0,812.0,6
552,2 punti segnato,Riccardo Rossato,Alessandro Gentile,made,566,566,1005.0,308.0,3
553,2 punti sbagliato,,Achille Polonara,missed,589,589,810.0,168.0,0
554,2 punti segnato,Devontae Cacok,Jaleen Smith,made,11,611,795.0,224.0,0
555,2 punti segnato,,David Logan,made,31,631,525.0,308.0,2
556,2 punti sbagliato,,Jaleen Smith,missed,48,648,735.0,280.0,0
557,2 punti sbagliato,,Devontae Cacok,missed,48,648,735.0,280.0,0
558,2 punti segnato,,Devontae Cacok,made,64,664,885.0,168.0,0
559,3 punti sbagliato,,David Logan,missed,86,686,1200.0,868.0,7
560,2 punti sbagliato,,David Logan,missed,98,698,780.0,364.0,0
561,3 punti sbagliato,,Achille Polonara,missed,105,705,105.0,476.0,5
562,3 punti segnato,David Logan,Kruize Pinkins,made,127,727,255.0,728.0,6
563,2 punti segnato,,Devontae Cacok,made,144,744,705.0,560.0,2
564,3 punti segnato,David Logan,Kruize Pinkins,made,161,761,120.0,672.0,6
565,3 punti segnato,Gerald Robinson,Demetre Rivers,made,204,804,180.0,700.0,6
566,2 punti sbagliato,,Gerald Robinson,missed,245,845,975.0,280.0,4
567,3 punti sbagliato,,Gerald Robinson,missed,252,852,135.0,616.0,6
568,3 punti sbagliato,,Riccardo Rossato,missed,258,858,1155.0,896.0,7
569,2 punti segnato,,Riccardo Rossato,made,275,875,675.0,560.0,2
570,2 punti sbagliato,,Jordan Mickey,missed,285,885,990.0,168.0,0
571,2 punti sbagliato,,Gerald Robinson,missed,288,888,855.0,196.0,0
572,3 punti segnato,Marco Belinelli,Daniel Hackett,made,295,895,405.0,812.0,6
573,3 punti sbagliato,,Demetre Rivers,missed,316,916,315.0,812.0,6
574,3 punti segnato,Marco Belinelli,Jordan Mickey,made,326,926,480.0,896.0,6
575,3 punti segnato,Giovanni Pini,David Logan,made,350,950,465.0,896.0,6
576,2 punti segnato,Daniel Hackett,Marco Belinelli,made,388,988,465.0,616.0,2
577,3 punti sbagliato,,John Richard Nunge,missed,407,1007,1140.0,924.0,7
578,3 punti sbagliato,,Riccardo Rossato,missed,423,1023,1200.0,952.0,7
579,3 punti sbagliato,,Marco Belinelli,missed,446,1046,255.0,868.0,6
580,2 punti segnato,,Tornike Shengelia,made,446,1046,255.0,868.0,6
581,2 punti sbagliato,,Alessandro Gentile,missed,466,1066,300.0,336.0,1
582,2 punti segnato,,Gerald Robinson,made,480,1080,555.0,280.0,0
583,3 punti sbagliato,,David Logan,missed,507,1107,255.0,840.0,6
584,2 punti sbagliato,,Gerald Robinson,missed,553,1153,645.0,560.0,2
585,2 punti segnato,Jaizec Jordan Lottie,Giovanni Pini,made,575,1175,585.0,196.0,0
586,2 punti sbagliato,,Tornike Shengelia,missed,597,1197,555.0,252.0,0
587,2 punti sbagliato,,Tornike Shengelia,missed,8,1208,900.0,336.0,0
588,3 punti sbagliato,,Riccardo Rossato,missed,29,1229,1275.0,784.0,7
589,2 punti sbagliato,,Kruize Pinkins,missed,36,1236,1365.0,196.0,4
590,2 punti sbagliato,,Tornike Shengelia,missed,43,1243,990.0,392.0,3
591,3 punti segnato,Gerald Robinson,John Richard Nunge,made,55,1255,900.0,980.0,7
592,3 punti sbagliato,,Marco Belinelli,missed,77,1277,1200.0,728.0,7
593,2 punti segnato,,Tornike Shengelia,made,129,1329,570.0,280.0,0
594,3 punti sbagliato,,John Richard Nunge,missed,149,1349,1440.0,644.0,7
595,2 punti segnato,Tornike Shengelia,Bryant Dunston,made,166,1366,510.0,392.0,2
596,2 punti sbagliato,,John Richard Nunge,missed,199,1399,885.0,392.0,3
597,2 punti segnato,,Giovanni Pini,made,199,1399,885.0,392.0,3
598,2 punti segnato,Marco Belinelli,Daniel Hackett,made,231,1431,1125.0,252.0,4
599,3 punti segnato,Bryant Dunston,Jaleen Smith,made,298,1498,105.0,560.0,6
600,2 punti segnato,Gerald Robinson,John Richard Nunge,made,317,1517,900.0,112.0,0
601,2 punti sbagliato,,Daniel Hackett,missed,335,1535,1095.0,420.0,3
602,2 punti sbagliato,,Gerald Robinson,missed,346,1546,1335.0,140.0,4
603,3 punti sbagliato,,John Richard Nunge,missed,352,1552,1140.0,952.0,7
604,2 punti sbagliato,,Demetre Rivers,missed,360,1560,960.0,224.0,0
605,2 punti segnato,,Demetre Rivers,made,360,1560,960.0,224.0,0
606,2 punti segnato,Alessandro Gentile,Gerald Robinson,made,377,1577,720.0,224.0,0
607,2 punti sbagliato,,Jordan Mickey,missed,382,1582,645.0,252.0,0
608,2 punti sbagliato,,Demetre Rivers,missed,393,1593,1020.0,616.0,3
609,2 punti segnato,,Alessandro Gentile,made,399,1599,1050.0,336.0,3
610,2 punti segnato,,Jaizec Jordan Lottie,made,422,1622,750.0,112.0,0
611,3 punti sbagliato,,Alessandro Pajola,missed,475,1675,375.0,896.0,6
612,2 punti sbagliato,,Alessandro Gentile,missed,500,1700,1170.0,476.0,3
613,3 punti sbagliato,,Jordan Mickey,missed,514,1714,990.0,868.0,7
614,2 punti sbagliato,,Abass Awudu Abass,missed,514,1714,990.0,868.0,7
615,2 punti sbagliato,,John Richard Nunge,missed,539,1739,1185.0,196.0,4
616,2 punti segnato,Jordan Mickey,Jaleen Smith,made,553,1753,615.0,336.0,0
617,3 punti sbagliato,,Abass Awudu Abass,missed,592,1792,255.0,728.0,6
618,2 punti segnato,Daniel Hackett,Jordan Mickey,made,10,1810,750.0,392.0,0
619,3 punti sbagliato,,David Logan,missed,25,1825,510.0,952.0,6
620,2 punti sbagliato,,Abass Awudu Abass,missed,49,1849,240.0,252.0,1
621,2 punti segnato,David Logan,Giovanni Pini,made,71,1871,975.0,196.0,0
622,2 punti segnato,Achille Polonara,Jordan Mickey,made,111,1911,705.0,308.0,0
623,2 punti segnato,,Alessandro Gentile,made,128,1928,1035.0,336.0,3
624,3 punti sbagliato,,Jaleen Smith,missed,141,1941,405.0,868.0,6
625,2 punti segnato,,Achille Polonara,made,141,1941,405.0,868.0,6
626,2 punti sbagliato,,John Richard Nunge,missed,183,1983,825.0,168.0,0
627,2 punti sbagliato,,Giovanni Pini,missed,183,1983,825.0,168.0,0
628,2 punti segnato,Alessandro Gentile,John Richard Nunge,made,223,2023,705.0,140.0,0
629,2 punti sbagliato,,Achille Polonara,missed,247,2047,1005.0,448.0,3
630,2 punti segnato,Giovanni Pini,Alessandro Gentile,made,275,2075,810.0,168.0,0
631,2 punti sbagliato,,Daniel Hackett,missed,295,2095,990.0,616.0,3
632,3 punti segnato,Alessandro Pajola,Daniel Hackett,made,309,2109,840.0,980.0,7
633,2 punti sbagliato,,Riccardo Rossato,missed,331,2131,690.0,280.0,0
634,2 punti segnato,Gerald Robinson,John Richard Nunge,made,353,2153,840.0,168.0,0
635,2 punti segnato,Alessandro Pajola,Bryant Dunston,made,383,2183,615.0,336.0,0
636,2 punti segnato,David Logan,Riccardo Rossato,made,400,2200,375.0,252.0,1
